169;75.000;55.000;60.000;44.000;;54.000;;43.000;;43.000;17.000;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;0.600;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
170;;54.000;;41.000;;54.000;635.819;41.000;1.583;41.000;;55.000;;41.000;;45.000;;55.000;73.007;41.000;;45.000;4.384;41.000;;41.000;802.761;41.000;1.791;41.000;;41.000;3.835;41.000;0.180;41.000;;29.000;;29.000;;29.000;;38.000;;38.000;;38.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
171;10.000;40.000;;41.000;;40.000;1.500;41.000;;41.000;8.000;45.000;;41.000;;41.000;;45.000;0.500;41.000;;41.000;;41.000;;41.000;;41.000;;41.000;;40.000;;40.000;;40.000;;30.000;;30.000;;30.000;;38.000;;38.000;;38.000;;50.000;;61.000;;61.000;;549.000;;549.000;;549.000
172;29.000;40.000;;41.000;;40.000;215.000;41.000;;41.000;56.000;45.000;;41.000;0.500;41.000;;45.000;0.500;41.000;;41.000;;41.000;;41.000;24.000;41.000;;41.000;8.000;40.000;;40.000;;40.000;171.000;30.000;;30.000;;30.000;4.000;38.000;;38.000;;38.000;;50.000;;61.000;;61.000;;549.000;;549.000;;549.000
173;0.050;55.000;0.050;44.000;;54.000;;43.000;;43.000;0.100;70.000;0.150;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
174;2.682;40.000;1.788;41.000;9.012;40.000;6.008;41.000;;41.000;15.800;45.000;;41.000;;41.000;;45.000;2.340;41.000;;41.000;;41.000;;41.000;2.370;41.000;;41.000;;40.000;;40.000;;40.000;;30.000;;30.000;;30.000;;38.000;;38.000;;38.000;;50.000;;61.000;;61.000;;549.000;;548.000;;548.000
175;75.464;38.000;;38.000;;38.000;471.858;38.000;;38.000;160.040;38.000;;38.000;146.890;38.000;;38.000;84.509;38.000;;38.000;;38.000;10.211;38.000;;38.000;;38.000;38.768;38.000;;38.000;;38.000;794.974;29.000;;29.000;;29.000;22.840;38.000;;38.000;;38.000;13.073;38.000;;38.000;;38.000;;548.000;;548.000;;548.000
176;30.000;55.000;;44.000;;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;0.400;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
177;0.887;55.000;26.960;44.000;;54.000;;43.000;;43.000;3.554;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;66.040;49.000;;48.000;;48.000;349.334;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
178;;55.000;;44.000;;54.000;12.500;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;0.850;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
179;0.260;50.000;17.000;40.000;;49.000;;39.000;;39.000;6.500;55.000;;40.000;;42.000;;54.000;;39.000;;41.000;;39.000;;42.000;;41.000;;41.000;2.000;41.000;;40.000;;40.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
180;;55.000;;44.000;2.613;54.000;12.526;43.000;;43.000;33.340;65.000;;45.000;;44.000;;64.000;;44.000;;43.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;136.051;30.000;;29.000;;29.000;10.930;39.000;;38.000;;38.000;;60.000;;59.000;;59.000;;549.000;;548.000;;548.000
181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;48.000;;38.000;161.913;48.000;;38.000;9.932;38.000;;62.000;;39.000;;45.000;2.007;62.000;;39.000;;45.000;24.000;39.000;;20.000;32.073;20.000;247.733;20.000;;43.000;;43.000;157.433;43.000;;29.000;;29.000;;29.000;;34.000;65.440;34.000;;34.000;;54.000;;54.000;;54.000;;548.000;;548.000;;548.000
183;5.060;40.000;15.190;41.000;;40.000;;41.000;;41.000;15.500;45.000;2.500;41.000;;41.000;;45.000;;41.000;;41.000;;41.000;4.900;41.000;;41.000;;41.000;10.100;40.000;;40.000;;40.000;;30.000;;30.000;;30.000;;38.000;;38.000;;38.000;;50.000;;50.000;;50.000;;549.000;;548.000;;548.000
